,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
SK_trnahis_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
BZDIOLDH,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
ALDD4x,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CYTP450R,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EAR161y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
ETHAPT_PALM_PALM_c,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
FACOAL240pc,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,nonlethal
FEROc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
LPLIPAL2A181,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
AGPOP,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CHTNS,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EX_glucan4_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
GTHOXti,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
3HCO3_NAt,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DKGLCNR2x,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
CHOLD2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
OAAICITtm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
DAGAH18111Z1819Z,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PEPCK_re,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_na1_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ACSERL,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPAT120,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
ORNTA,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,nonlethal
MS,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
RNTR4c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
METTRPPHEt,not in model,not in model,not in model,not in model,not in model,,,,not in model,,nonlethal,not in model,,not in model
GMT1,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
CPGNabcppc,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
44MZYMMO,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
EX_dsbcox_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_so3_e,nonlethal,nonlethal,nonlethal,not in model,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
FRUK,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
PLDAGAT16018111Z1819Z3,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
MPMTc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
LCYAc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
OMCDCm,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
FACOAE60,not in model,not in model,nonlethal,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
RTOT5_cho,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FAH140c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
GTMLT,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EHGLAT,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
SHSL1,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CITtbm,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,not in model,,not in model
FORt,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
TRSARr,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,nonlethal,nonlethal,,nonlethal
ETHAPT_MYRS_DHA_c,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FTAL,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
EX_fru_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_mops_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
1AGPEAT18111Z1819Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,not in model,,not in model
EX_salcn_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EX_ergstest_SC_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
PCMEH2ppc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
LGTHL,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
HACD7,nonlethal,nonlethal,not in model,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CLPNS_SA,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
INDPYRD,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
GRTT2,not in model,not in model,not in model,not in model,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
NORRDX,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FldAct,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
ME1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PETHCT,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
lipid10,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
XYLOS3,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
AGM3PH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
ILEPROLYSt,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
SALCHS2FEabcppc,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
EX_orot_e,not in model,not in model,not in model,not in model,not in model,,,,not in model,,nonlethal,not in model,,not in model
3OAS161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,nonlethal
EX_gam_e,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
EX_dca_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PPASMCT1,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
EX_cpgn_e,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
C22STDSx,nonlethal,nonlethal,not in model,not in model,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
PG181abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
R_group_phosphotase_1,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
EX_pg181_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
CD2abc2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
GLYBt2r,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
LPLPS1AGPE18111Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,nonlethal,nonlethal,,nonlethal
ACOADAGAT1601819Z180,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ABOR,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
AGPRim,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
CYOO6m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
FAS161,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,not in model,nonlethal,,nonlethal
EX_atp_e,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
SO4t2,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,nonlethal
LYSTRSm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
NADH2_u6m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
PS141abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
AGPATACP_OLE_HDE,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
PG1819Z160t,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ps_prod7,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
PDE5,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
ATGH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
AMID3,not in model,not in model,nonlethal,nonlethal,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
HACD6m,nonlethal,nonlethal,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
FAEL183_cho,not in model,not in model,not in model,nonlethal,not in model,,,,nonlethal,,not in model,nonlethal,,not in model
BWCOS,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
KAT2,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
ABUTD,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
DGDGW6DS1829Z12Z1637Z10Z13Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
TPI_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
TAGAH18111Z1819Z180,nonlethal,nonlethal,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
MAGAH160,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
G3PDm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
EX_HC00007_e,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
RE3165C,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
FAOXC1811603m,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
NMNDA,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
G12MT1c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
ASPTAm,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,not in model
ALCD19_L,nonlethal,nonlethal,not in model,nonlethal,not in model,,,,not in model,,not in model,nonlethal,,not in model
ZNabc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ASPO3_1,not in model,not in model,nonlethal,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
TRPTRSm,not in model,not in model,not in model,nonlethal,not in model,,,,not in model,,not in model,not in model,,not in model
GLYTA,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
DLDLBTc,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
NARK,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
DM_met__L_c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,nonlethal,,nonlethal,nonlethal,,nonlethal
ILEt_m,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
CDGS1,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,not in model,not in model,,not in model
CHOLSH,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
QMO2,not in model,not in model,not in model,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
PLA2PC_HDE_ALNA_c,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,nonlethal,,not in model
3NUCLE2,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
HMR_4957,nonlethal,nonlethal,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
PSSA160,not in model,not in model,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,not in model,,not in model
VALVALr,not in model,not in model,nonlethal,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DASYN_HP,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,nonlethal
DGDGW6DS1829Z12Z1627Z10Z1c,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,,not in model,,not in model,nonlethal,,not in model
HPPPNt2r,not in model,not in model,not in model,not in model,not in model,,,,not in model,,not in model,not in model,,not in model
DAGPYP_SC,not in model,not in model,not in model,not in model,not in model,,,,nonlethal,,nonlethal,nonlethal,,not in model
