,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
PE181abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
2AGPGAT180,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
UAGAAT,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HEMEOSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CYTK2_1,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DCYTD,,,not in model,not in model,not in model,,,nonlethal,,,,,,
APOFETNsc,,,not in model,not in model,not in model,,,not in model,,,,,,
PGW3DS1839Z12Z15Z160c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FAS181ACPmc,,,not in model,not in model,not in model,,,not in model,,,,,,
KAT1,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
DGDGW6DS1829Z12Z1627Z10Z2c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
3DHDCAt,,,not in model,not in model,not in model,,,not in model,,,,,,
3OAS60_1c,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
AKGDbm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FAO2,,,not in model,not in model,not in model,,,not in model,,,,,,
NA1tm,,,not in model,not in model,not in model,,,not in model,,,,,,
TYRt2r,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
NAt3_2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CHITOBptsc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
COLIPAPabctexc,,,nonlethal,not in model,nonlethal,,,nonlethal,,,,,,
TKT2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_for_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DOLPMT1,,,nonlethal,not in model,not in model,,,not in model,,,,,,
r0330,,,not in model,not in model,not in model,,,not in model,,,,,,
LPLIPAL2G140,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
EX_buts_e,,,not in model,not in model,not in model,,,not in model,,,,,,
BMOCOS,,,not in model,not in model,not in model,,,not in model,,,,,,
TRPt2m,,,not in model,not in model,not in model,,,not in model,,,,,,
GUAD_1,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_argserser_e,,,not in model,not in model,not in model,,,not in model,,,,,,
AFAT,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
STARCH300DEGR2Ac,,,not in model,not in model,not in model,,,nonlethal,,,,,,
2agpg140t,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DAPOP,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ALDD6,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FA160ACPH_m,,,not in model,not in model,not in model,,,not in model,,,,,,
ARGSL,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_chsterol_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
C5STDS,,,not in model,not in model,not in model,,,not in model,,,,,,
HKYNH,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_4h3npacald_e,,,not in model,not in model,not in model,,,not in model,,,,,,
GCCam,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DAGAH_MYRS_DHA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
CHOPT_LNA_LNA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
DURADx,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_pnto__R_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
RPE_pf,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PLDAGAT18111Z18111Z18111Z2,,,not in model,not in model,not in model,,,not in model,,,,,,
DTARTD,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
MGDGW6DS1829Z12Z1644Z7Z10Z13Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FAS100ACPmc,,,not in model,not in model,not in model,,,not in model,,,,,,
EAR180x,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ORNt2r,,,not in model,not in model,not in model,,,not in model,,,,,,
NH4tm_1,,,not in model,not in model,not in model,,,not in model,,,,,,
GDPtmt,,,not in model,not in model,not in model,,,not in model,,,,,,
FEENTER2tppc,,,nonlethal,not in model,nonlethal,,,nonlethal,,,,,,
dgl_prod5,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DGC3D,,,not in model,not in model,not in model,,,not in model,,,,,,
FDMO2,,,nonlethal,not in model,not in model,,,not in model,,,,,,
SPMDt3i,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_acnam_e,,,not in model,not in model,not in model,,,not in model,,,,,,
MDHi2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ACACT5m,,,not in model,not in model,not in model,,,not in model,,,,,,
MCITS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ASNNe,,,not in model,not in model,not in model,,,not in model,,,,,,
ALATRS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SUCD2_u6m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
G_Protein_t,,,nonlethal,not in model,not in model,,,not in model,,,,,,
HMGL,,,not in model,not in model,not in model,,,not in model,,,,,,
PGL,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
FPGS6,,,not in model,not in model,not in model,,,not in model,,,,,,
D_LACtm,,,not in model,not in model,not in model,,,not in model,,,,,,
TAGAH1819Z18111Z1835Z9Z12Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
G3PIabcppc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
FTHFD,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FAO161p_oddc,,,not in model,not in model,not in model,,,not in model,,,,,,
SO4tl,,,not in model,not in model,not in model,,,not in model,,,,,,
GLNSP2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_ahcys_e,,,not in model,not in model,not in model,,,not in model,,,,,,
UPP3S,,,not in model,not in model,not in model,,,not in model,,,,,,
L_LACD3,,,not in model,not in model,not in model,,,nonlethal,,,,,,
THRASNTYRr,,,not in model,not in model,not in model,,,not in model,,,,,,
EPISTt,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DNAMTn2r,,,not in model,not in model,not in model,,,not in model,,,,,,
SUCDi,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ECOAH6m,,,not in model,not in model,not in model,,,not in model,,,,,,
XPPT,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
RE1860E,,,not in model,not in model,not in model,,,not in model,,,,,,
GRTT,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PDH_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ps_prod6,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MTHFR5,,,nonlethal,not in model,not in model,,,not in model,,,,,,
DAGK1601819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DOLPMT1_c,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
3MOPDC,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_spmd_e,,,nonlethal,not in model,nonlethal,,,nonlethal,,,,,,
SUCD3_u6mc,,,not in model,not in model,not in model,,,not in model,,,,,,
DAGAH_STC_ALNA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
MOHMT,,,not in model,not in model,not in model,,,not in model,,,,,,
ACACT9pc,,,not in model,not in model,not in model,,,not in model,,,,,,
RNDR2b,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLDAGAT18111Z1819Z1601,,,not in model,not in model,not in model,,,not in model,,,,,,
ACSERLm,,,not in model,not in model,not in model,,,not in model,,,,,,
SDPTA,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
OHPHM6nc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
FAS161ACPmc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_pgp161_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
1AGPEAT1819Z1819Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_phephe_e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
GLNTRS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_meglyxyl_e,,,not in model,not in model,not in model,,,not in model,,,,,,
PCD6DS_MYRS_GLNA_sn2_c,,,not in model,not in model,not in model,,,not in model,,,,,,
FA181COAabcpc,,,not in model,not in model,not in model,,,not in model,,,,,,
KYN3OX,,,not in model,not in model,not in model,,,not in model,,,,,,
LPLIPAL2E181,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
CDPMEK,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
TAGAH1801819Z180,,,not in model,not in model,not in model,,,nonlethal,,,,,,
UP4UH1,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PGP180abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ATDGDmc,,,not in model,not in model,not in model,,,not in model,,,,,,
PDE4,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ETHAPT_HDE_DHA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
PYRDC,,,not in model,not in model,not in model,,,not in model,,,,,,
RE2912M,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACOADH160_m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_sertrphis_e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
IAGT,,,not in model,not in model,not in model,,,not in model,,,,,,
CITALALDOR,,,not in model,not in model,not in model,,,not in model,,,,,,
GLCGSD,,,not in model,not in model,not in model,,,nonlethal,,,,,,
GOFUCR,,,not in model,not in model,nonlethal,,,not in model,,,,,,
ASPCT_1,,,not in model,not in model,not in model,,,not in model,,,,,,
COAtmt,,,not in model,not in model,not in model,,,not in model,,,,,,
ICYSDS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_pgp18111Z160_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
MYCTR2,,,not in model,not in model,not in model,,,not in model,,,,,,
DGTSDS1829Z12Z18111Z,,,not in model,not in model,not in model,,,not in model,,,,,,
SPHMYLNt,,,not in model,not in model,not in model,,,not in model,,,,,,
PABB,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
DHFR,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
GLUSfx,,,not in model,not in model,not in model,,,not in model,,,,,,
METSOXR2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
GLUCYS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
BTS_nadph,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_valserarg_e,,,not in model,not in model,not in model,,,not in model,,,,,,
VNDH_3,,,not in model,not in model,not in model,,,nonlethal,,,,,,
PS160abcppc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
TMPHi,,,not in model,not in model,not in model,,,not in model,,,,,,
DAPDC,,,not in model,not in model,not in model,,,nonlethal,,,,,,
HP5CD_1,,,not in model,not in model,not in model,,,not in model,,,,,,
NTRIRym,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
INOSR,,,not in model,not in model,not in model,,,not in model,,,,,,
NAt,,,not in model,not in model,not in model,,,not in model,,,,,,
FAH1819Zc,,,not in model,not in model,not in model,,,not in model,,,,,,
ECOAH11pc,,,not in model,not in model,not in model,,,not in model,,,,,,
HACD10pc,,,not in model,not in model,not in model,,,not in model,,,,,,
STARCH300Sc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
BETALDHy,,,nonlethal,not in model,not in model,,,not in model,,,,,,
MEGLYXYLAMH,,,not in model,not in model,not in model,,,not in model,,,,,,
YVITEt,,,nonlethal,not in model,not in model,,,not in model,,,,,,
PDX5POi,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ACACT5r_1,,,not in model,not in model,not in model,,,not in model,,,,,,
PIt7,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
NDPK9m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
SK_trnapro_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AMETr,,,not in model,nonlethal,not in model,,,not in model,,,,,,
ADOCBLPPc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DES_6B,,,not in model,not in model,not in model,,,not in model,,,,,,
TRPTHRILEr,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT1601819Z1601,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_fol_e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
3OAS100_1c,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ADPRDP,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DATCY,,,not in model,not in model,not in model,,,nonlethal,,,,,,
SHSL4r,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ASNt2r,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
EX_h_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
VNDH_2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
AHCi,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
C3STKR1c,,,not in model,not in model,not in model,,,not in model,,,,,,
PYDXK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
3OAR180_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
AGPAT1819Z1819Zhc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
MYCSacp58,,,not in model,not in model,not in model,,,not in model,,,,,,
DAPDA,,,not in model,not in model,not in model,,,not in model,,,,,,
RBPI,,,not in model,not in model,not in model,,,not in model,,,,,,
CYO1b2pp_sync,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
KARA1,,,not in model,not in model,not in model,,,not in model,,,,,,
NH4t_1,,,not in model,not in model,not in model,,,not in model,,,,,,
3PHACOAOR,,,not in model,not in model,not in model,,,not in model,,,,,,
MDDEP4ppc,,,not in model,not in model,not in model,,,not in model,,,,,,
TAGAH16018111Z1845Z9Z12Z15Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
acoa_prod2,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
r0963,,,nonlethal,not in model,not in model,,,not in model,,,,,,
DGTSDS1829Z12Z1829Z12Z2,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOADAGAT_EPA_EPA_DHA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
GLCMAN600c_e,,,not in model,not in model,not in model,,,not in model,,,,,,
HACD6,,,not in model,not in model,nonlethal,,,not in model,,,,,,
G6PADH,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DTTGY,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FERULCOAS,,,not in model,not in model,not in model,,,not in model,,,,,,
THRD,,,not in model,not in model,not in model,,,nonlethal,,,,,,
STARCH300DEGR2Bc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CHOPT_STC_DHA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
r2376,,,not in model,not in model,nonlethal,,,not in model,,,,,,
EX_fe3dcit_e,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_cobalt2_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
LPS,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
ATPS3m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
GCCc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PLDAGAT_PALM_EPA_LNA_PC_5_c,,,not in model,not in model,not in model,,,not in model,,,,,,
SHCHD2,,,not in model,not in model,not in model,,,not in model,,,,,,
VALTRPVALr,,,not in model,not in model,not in model,,,not in model,,,,,,
ATHRDHr,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
PCHLDRc,,,not in model,not in model,not in model,,,not in model,,,,,,
GCCb,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CYOR_u6m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
KAS10,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
4HBZtm,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
TAGAH18111Z1819Z1819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
MOD_2mhopc,,,not in model,not in model,not in model,,,not in model,,,,,,
CYOR3m,,,not in model,not in model,not in model,,,not in model,,,,,,
NTPP8,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
HPROymc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_fadh2_c,,,not in model,not in model,not in model,,,not in model,,,,,,
ACLSm,,,not in model,not in model,not in model,,,not in model,,,,,,
TCHOLAt3,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
A2GALT6c,,,not in model,not in model,not in model,,,not in model,,,,,,
PC,,,not in model,nonlethal,not in model,,,nonlethal,,,,,,
FOLR2_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACPPAT120,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FACOAE80,,,nonlethal,not in model,not in model,,,not in model,,,,,,
FE3DCITabcppc,,,not in model,not in model,not in model,,,not in model,,,,,,
THRTRSm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AF1PTc,,,not in model,not in model,not in model,,,not in model,,,,,,
DM_atp_c,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
FE3abc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SBTR,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_glyc_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
LPLIPAL1A181,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
LPEH1619Z_sn1_c,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ETHAPT_LNA_ARA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
HATGH,,,not in model,not in model,not in model,,,not in model,,,,,,
PGCD,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
ACSERSULL,,,not in model,not in model,not in model,,,nonlethal,,,,,,
lipid9,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ILEASNHISr,,,not in model,not in model,not in model,,,not in model,,,,,,
PFK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PLDAGAT1819Z1819Z18111Z1,,,not in model,not in model,not in model,,,not in model,,,,,,
PYKm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_so4_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
FRDm,,,not in model,not in model,not in model,,,not in model,,,,,,
SFGTHi,,,not in model,not in model,not in model,,,not in model,,,,,,
FACOAL180_1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EAR60y,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
LCYSTAT,,,not in model,nonlethal,nonlethal,,,nonlethal,,,,,,
ps_prod3,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DAGAH1801819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
TRPS2,,,not in model,not in model,not in model,,,not in model,,,,,,
MG2B,,,not in model,not in model,not in model,,,not in model,,,,,,
OPHHX,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DRTPPD,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
FASm2201,,,not in model,not in model,not in model,,,not in model,,,,,,
DHCRD1,,,not in model,not in model,not in model,,,not in model,,,,,,
FA80ACPHi,,,not in model,not in model,not in model,,,not in model,,,,,,
LACD,,,not in model,not in model,not in model,,,not in model,,,,,,
PSSA181,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
5MTHFt,,,nonlethal,not in model,not in model,,,not in model,,,,,,
SK_trnalys_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FUCASE,,,not in model,not in model,not in model,,,not in model,,,,,,
LCTSabc,,,not in model,not in model,not in model,,,not in model,,,,,,
PEDS1801845Z9Z12Z15Z,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_HDE_HDE_LNA_PE_13_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
ARUH,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FACOAL180t2ppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
LYSTYRILEr,,,not in model,not in model,not in model,,,not in model,,,,,,
DMQMT,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
POAThc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
TKT2hc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
acylpg_prod6,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
METt2r,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
SERAT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
URCN,,,not in model,not in model,not in model,,,not in model,,,,,,
PPAPnhs,,,not in model,not in model,not in model,,,not in model,,,,,,
THD1m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
SQD1,,,not in model,not in model,not in model,,,not in model,,,,,,
METAT,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
3OAS140_1c,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ARGN_1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DXYLK,,,not in model,not in model,not in model,,,nonlethal,,,,,,
BUP2,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_tmp_e,,,not in model,not in model,not in model,,,not in model,,,,,,
3HAD181_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
MTAM,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
G12MT3,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
THMP,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
MG3B,,,not in model,not in model,not in model,,,not in model,,,,,,
FNOR,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
METabc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PLDAGAT16018111Z18111Z3,,,not in model,not in model,not in model,,,not in model,,,,,,
